1000000;1,35565
1000000;1,36744
1000000;1,36371
1000000;1,35459
1000000;1,35492
1000000;1,37878
1000000;1,34519
1000000;1,35583
1000000;1,3614
1000000;1,35109
1000000;1,35413
1000000;1,349
1000000;1,37591
1000000;1,3503
1000000;1,35076
1000000;1,3712
1000000;1,35544
1000000;1,34809
1000000;1,35032
1000000;1,37583
1000000;1,35397
1000000;1,34889
1000000;1,38335
1000000;1,34065
1000000;1,34409
1000000;1,35532
1000000;1,36857
1000000;1,34949
1000000;1,34966
1000000;1,37179
1000000;1,34875
1000000;1,34855
1000000;1,36644
1000000;1,3543
1000000;1,35515
1000000;1,35106
1000000;1,38301
1000000;1,34919
1000000;1,35169
1000000;1,36719
1000000;1,36133
1000000;1,35023
1000000;1,35276
1000000;1,36955
1000000;1,35351
1000000;1,35682
1000000;1,3681
1000000;1,35151
1000000;1,35483
1000000;1,35759
1000000;1,36503
1000000;1,34648
1000000;1,34737
1000000;1,36847
1000000;1,3433
1000000;1,34577
1000000;1,36189
1000000;1,36031
1000000;1,34449
1000000;1,34709
1000000;1,365
1000000;1,35017
1000000;1,35659
1000000;1,38546
1000000;1,35565
1000000;1,34544
1000000;1,35589
1000000;1,37404
1000000;1,34596
1000000;1,34865
1000000;1,36707
1000000;1,34467
1000000;1,35236
1000000;1,35341
1000000;1,35391
1000000;1,37003
1000000;1,34684
1000000;1,37285
1000000;1,34955
1000000;1,34991
1000000;1,37436
1000000;1,35025
1000000;1,3548
1000000;1,33786
1000000;1,37047
1000000;1,35477
1000000;1,35934
1000000;1,36187
1000000;1,35506
1000000;1,34166
1000000;1,34857
1000000;1,3742
1000000;1,36055
1000000;1,34997
1000000;1,37737
1000000;1,34402
1000000;1,3468
1000000;1,3539
1000000;1,36002
1000000;1,35152
